17,11,1964,26,30,25,0,1,0,0,0,0,2317,0,0,0,0,0,0,2245,2997,8,0,9,459,21,1615,65507,617,1498,9,2808,2611,5,0,6,892,19,2819,65493,788,1305,12,1012,31716,959,0,959,4,971,14,42540,600,48626,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,11,1964,26,30,26,0,0,0,0,0,0,2323,0,0,0,0,0,0,2293,2798,8,0,9,465,21,1541,50,613,1399,9,2764,2538,5,0,6,898,19,2682,65508,792,1269,12,1013,31240,959,0,959,4,972,13,62939,623,15620,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,11,1964,29,29,26,0,0,0,0,0,0,2317,0,0,0,0,0,0,2572,3172,8,0,9,465,23,1924,7,614,1586,9,2749,2505,5,0,6,906,18,2760,9,789,1252,12,1013,2208,959,0,959,4,971,14,25993,612,33872,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,11,1964,29,33,25,0,0,0,0,0,0,2335,0,0,0,0,0,0,2426,3108,8,0,9,474,22,1796,130,624,1554,9,2979,2700,5,0,6,900,20,3221,11,792,1350,12,1012,50904,959,0,959,4,971,13,43212,605,25452,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,11,1964,27,30,26,0,0,0,0,0,0,2329,0,0,0,0,0,0,2502,3014,8,0,9,458,23,1777,65522,607,1507,9,2842,2554,5,0,6,913,19,2737,65528,802,1277,12,1012,46344,959,0,959,3,971,13,49159,592,55940,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,11,1964,27,30,27,0,0,0,0,0,0,2329,0,0,0,0,0,0,2481,3049,8,0,9,468,22,1733,65533,615,1524,9,2979,2563,5,0,6,896,20,2863,9,792,1281,12,1015,48036,959,0,959,4,973,15,38495,602,24018,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,11,1964,26,32,27,0,0,0,0,0,0,2354,0,0,0,0,0,0,2231,3051,8,0,9,473,20,1610,21,619,1525,9,2885,2512,5,0,6,915,19,2971,65522,798,1256,12,1015,45060,959,0,959,4,973,15,38215,600,22530,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,11,1964,27,31,27,0,0,0,0,0,0,2329,0,0,0,0,0,0,2418,3029,8,0,9,467,22,1674,70,52,1514,0,2824,2533,5,0,6,894,19,2824,41,72,1266,0,1013,10916,959,0,958,4,971,14,42075,65535,38226,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,11,1964,28,29,26,0,0,0,0,0,0,2329,0,0,0,0,0,0,2422,3062,8,0,9,474,22,1782,60,627,1531,9,2835,2526,5,0,6,898,19,2692,26,779,1263,12,1013,10858,959,0,959,4,971,13,64243,600,5429,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,11,1964,28,30,25,0,0,0,0,0,0,2342,0,0,0,0,0,0,2326,2941,8,0,9,471,21,1592,10,620,1470,9,3042,2647,5,0,6,906,20,2939,96,782,1323,12,1013,21244,959,0,959,4,971,15,6113,639,43390,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,11,1964,28,30,27,1,1,1,0,0,0,2342,0,0,0,0,0,0,2321,3058,8,0,9,466,21,1610,45,623,1529,9,2949,2540,5,0,6,920,19,2868,57,788,1270,12,1014,62208,959,0,959,4,972,15,62842,650,31104,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,11,1964,27,29,25,0,0,0,0,0,0,2317,0,0,0,0,0,0,2547,3123,8,0,9,475,23,1822,65470,629,1561,10,2719,2547,5,0,6,909,18,2644,65530,779,1273,12,1014,55036,959,0,959,4,972,14,58336,617,27518,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,11,1964,26,30,25,1,2,1,0,0,0,2342,0,0,0,1148,1123,923,2356,2991,8,0,9,460,22,1627,65518,612,1495,9,2904,2601,5,0,6,901,20,2776,38,798,1300,12,1012,20140,959,0,959,3,971,13,24254,583,10070,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17,11,1964,26,30,25,0,0,0,0,0,0,2323,0,0,0,0,0,0,2306,2992,8,0,9,468,21,1595,65535,615,1496,9,2778,2531,5,0,6,911,18,2892,65499,786,1265,12,1014,53772,959,0,959,4,973,14,57383,617,59654,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,11,1964,28,30,26,0,0,0,0,0,0,2310,0,0,0,0,0,0,2470,3047,8,0,9,474,22,1764,65498,625,1523,9,2827,2552,5,0,6,886,19,2681,65487,788,1276,12,1013,56816,959,0,959,3,972,13,54845,595,28408,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,11,1964,27,29,25,0,0,0,0,0,0,2354,0,0,0,0,0,0,2368,2971,8,0,9,465,22,1615,63,623,1485,9,2672,2450,5,0,6,917,18,2636,53,782,1225,12,1012,54468,959,0,959,4,971,14,10680,616,27234,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,11,1964,26,30,27,0,0,0,0,0,0,2342,0,0,0,0,0,0,2295,2951,8,0,9,461,21,1575,34,609,1475,9,2842,2606,5,0,6,898,19,2771,10,779,1303,12,1014,38098,959,0,959,4,973,15,58283,609,19049,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,11,1964,25,30,26,0,0,0,0,0,0,2329,0,0,0,0,0,0,2277,2986,8,0,9,460,21,1547,0,609,1493,9,2728,2530,5,0,6,893,18,2673,65531,782,1265,12,1012,7416,959,0,959,4,971,13,595,600,3708,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,11,1964,27,29,26,0,0,0,0,0,0,2342,0,0,0,0,0,0,2644,3073,8,0,9,460,24,1908,65522,612,1536,9,2904,2536,5,0,6,916,19,2763,43,775,1268,12,1014,34576,959,0,959,4,972,14,26605,601,17288,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,11,1964,27,29,27,0,0,0,0,0,0,2329,0,0,0,0,0,0,2401,2917,8,0,9,486,22,1677,65524,636,1458,10,2808,2514,5,0,6,906,18,2659,30,775,1257,12,1013,45326,959,0,959,4,971,15,48006,612,22663,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,11,1964,27,29,27,0,0,0,0,0,0,2335,0,0,0,0,0,0,2535,3132,8,0,9,471,23,1799,46,619,1566,9,2900,2549,5,0,6,898,19,2770,25,779,1274,12,1013,17016,959,0,959,3,972,14,32201,597,8508,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
